,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,701.0,738.0,705.0,1086.0,593.0,762.0,566.0,593.0,611.0,166.0,394.0,607.0,558
Expenses,510.0,425.0,535.0,662.0,508.0,712.0,509.0,567.0,692.0,260.0,481.0,717.0,675
Operating Profit,191.0,313.0,171.0,424.0,86.0,50.0,57.0,26.0,-81.0,-94.0,-88.0,-110.0,-117
OPM %,27.0,42.0,24.0,39.0,14.0,7.0,10.0,4.0,-13.0,-56.0,-22.0,-18.0,-21
Other Income,27.0,34.0,51.0,61.0,92.0,113.0,123.0,134.0,-100.0,34.0,200.0,239.0,134
Interest,21.0,102.0,50.0,51.0,36.0,20.0,41.0,12.0,8.0,11.0,7.0,11.0,11
Depreciation,9.0,9.0,10.0,13.0,4.0,5.0,4.0,4.0,8.0,7.0,7.0,12.0,13
Profit before tax,188.0,236.0,161.0,421.0,138.0,139.0,135.0,143.0,-196.0,-78.0,99.0,106.0,-7
Tax %,32.0,34.0,32.0,33.0,31.0,24.0,23.0,17.0,1.0,8.0,-63.0,3.0,
Net Profit,129.0,156.0,110.0,283.0,95.0,106.0,103.0,119.0,-195.0,-71.0,162.0,103.0,11
EPS in Rs,7.78,9.23,6.57,17.31,5.96,6.64,6.56,7.77,-12.55,-4.66,10.0,6.56,0.68
