,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,465.0,879.0,1352.0,1953.0,2744.0,3713.0,4508.0,6301.0,8514.0,8329.0,8176.0,9130.0,10729
Interest,278.0,622.0,1010.0,1397.0,1925.0,2492.0,2741.0,3761.0,4885.0,4541.0,4149.0,4678.0,5472
Expenses,151.0,234.0,449.0,627.0,833.0,1234.0,1781.0,2561.0,4649.0,4824.0,6318.0,5564.0,6833
Financing Profit,36.0,24.0,-108.0,-70.0,-14.0,-12.0,-15.0,-21.0,-1019.0,-1037.0,-2292.0,-1113.0,-1577
Financing Margin %,8.0,3.0,-8.0,-4.0,-1.0,-0.0,-0.0,-0.0,-12.0,-12.0,-28.0,-12.0,-15
Other Income,67.0,126.0,261.0,403.0,491.0,755.0,1068.0,1442.0,1910.0,1884.0,2341.0,2489.0,2682
Depreciation,8.0,13.0,21.0,33.0,48.0,62.0,87.0,122.0,138.0,158.0,164.0,196.0,0
Profit before tax,95.0,137.0,133.0,300.0,428.0,681.0,967.0,1299.0,753.0,689.0,-115.0,1180.0,1105
Tax %,32.0,32.0,30.0,31.0,32.0,35.0,34.0,33.0,33.0,26.0,35.0,25.0,
Net Profit,65.0,93.0,93.0,207.0,292.0,446.0,635.0,867.0,506.0,508.0,-75.0,883.0,1062
EPS in Rs,3.03,3.67,3.41,7.06,9.01,11.89,15.13,20.32,9.94,8.49,-1.25,14.72,17.70
