,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.2,3.26,3.61,4.37,4.82,4.86,4.65,5.09,6.29,6.03,7.8,5.97,3.21
Expenses,2.69,2.68,3.1,4.0,4.24,4.36,4.58,4.87,6.14,5.8,8.19,6.54,3.64
Operating Profit,0.51,0.58,0.51,0.37,0.58,0.5,0.07,0.22,0.15,0.23,-0.39,-0.57,-0.43
OPM %,15.94,17.79,14.13,8.47,12.03,10.29,1.51,4.32,2.38,3.81,-5.0,-9.55,-13.40
Other Income,0.08,0.04,0.1,0.04,0.02,0.07,0.09,0.05,0.24,0.09,1.32,0.07,0.05
Interest,0.17,0.19,0.16,0.1,0.03,0.04,0.15,0.24,0.41,0.44,0.43,0.43,0.27
Depreciation,0.27,0.27,0.27,0.82,0.34,0.35,0.7,0.83,0.84,0.79,0.86,0.85,0.63
Profit before tax,0.15,0.16,0.18,-0.51,0.23,0.18,-0.69,-0.8,-0.86,-0.91,-0.36,-1.78,-1.28
Tax %,-40.0,-18.75,50.0,29.41,13.04,50.0,-14.49,11.25,0.0,0.0,0.0,2.81,
Net Profit,0.22,0.19,0.09,-0.36,0.2,0.1,-0.79,-0.72,-0.86,-0.91,-0.36,-1.73,-1.08
EPS in Rs,0.5,0.43,0.2,-0.81,0.45,0.16,-1.29,-1.17,-1.4,-1.48,-0.59,-2.81,-1.76
