,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.06,7.58,31.79,113.87,48.75,50.42,33.84,83.43,38.46,2.14,4.54,37.62,87.94
Expenses,0.25,7.47,31.78,113.32,48.27,50.01,33.51,78.64,38.3,0.99,2.66,37.61,88.17
Operating Profit,-0.19,0.11,0.01,0.55,0.48,0.41,0.33,4.79,0.16,1.15,1.88,0.01,-0.23
OPM %,-316.67,1.45,0.03,0.48,0.98,0.81,0.98,5.74,0.42,53.74,41.41,0.03,-0.26
Other Income,0.26,0.03,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05
Interest,0.0,0.0,0.07,0.02,0.05,0.09,0.08,0.02,0.0,0.0,0.0,0.0,0.00
Depreciation,0.0,0.0,0.0,0.0,0.06,0.21,0.21,0.16,0.0,0.0,0.0,0.0,0.00
Profit before tax,0.07,0.14,0.08,0.53,0.37,0.11,0.04,4.61,0.16,1.15,1.88,0.02,-0.18
Tax %,28.57,28.57,25.0,30.19,32.43,27.27,25.0,31.02,31.25,0.0,14.89,0.0,
Net Profit,0.05,0.09,0.06,0.37,0.26,0.08,0.03,3.19,0.11,1.15,1.6,0.02,-0.26
EPS in Rs,0.1,0.18,0.12,0.74,0.52,0.16,0.06,5.47,0.16,1.64,2.29,0.03,-0.55
