,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,72.06,63.48,38.56,154.13,80.76,113.62,48.71,34.58,6.98,6.05,24.22,43.46,39.77
Expenses,84.96,79.97,41.8,158.29,73.09,88.79,58.16,58.08,14.41,9.37,22.66,55.4,50.26
Operating Profit,-12.9,-16.49,-3.24,-4.16,7.67,24.83,-9.45,-23.5,-7.43,-3.32,1.56,-11.94,-10.49
OPM %,-17.9,-25.98,-8.4,-2.7,9.5,21.85,-19.4,-67.96,-106.45,-54.88,6.44,-27.47,-26.38
Other Income,3.42,1.21,3.44,1.21,4.67,1.82,1.67,0.71,1.07,1.95,0.68,7.83,8.06
Interest,3.53,3.8,4.05,3.11,3.51,3.56,4.33,5.06,5.65,5.5,7.04,4.24,1.83
Depreciation,3.17,3.37,3.34,5.21,0.9,0.51,0.35,0.12,0.45,0.55,0.38,0.28,0.18
Profit before tax,-16.18,-22.45,-7.19,-11.27,7.93,22.58,-12.46,-27.97,-12.46,-7.42,-5.18,-8.63,-4.44
Tax %,15.08,3.34,-0.7,-1.51,-19.92,40.08,22.39,21.52,7.22,-132.75,0.0,0.0,
Net Profit,-13.15,-20.56,-6.51,-11.44,9.39,13.52,-9.67,-21.95,-11.56,-17.28,-5.18,-8.63,-4.45
EPS in Rs,-6.42,-12.44,-5.55,-8.85,7.26,10.46,-7.48,-16.98,-8.94,-13.36,-4.01,-6.67,-3.43
