,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.89,1.18,1.58,1.57,2.41,3.09,10.54,11.98,9.44,9.66,12.76,12.54,13.30
Expenses,0.88,0.95,0.97,1.17,1.32,2.05,10.48,11.37,8.76,8.88,11.2,10.99,11.97
Operating Profit,0.01,0.23,0.61,0.4,1.09,1.04,0.06,0.61,0.68,0.78,1.56,1.55,1.33
OPM %,1.12,19.49,38.61,25.48,45.23,33.66,0.57,5.09,7.2,8.07,12.23,12.36,10.00
Other Income,0.03,20.32,0.32,-0.11,0.03,0.14,0.15,0.13,0.23,0.26,0.32,0.37,0.48
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.00
Depreciation,0.14,0.67,0.67,0.0,1.05,0.89,0.02,0.17,0.25,0.03,0.07,0.12,0.15
Profit before tax,-0.1,19.88,0.26,0.29,0.07,0.29,0.18,0.57,0.66,1.0,1.81,1.8,1.66
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,30.3,14.0,20.44,23.89,
Net Profit,-0.1,19.88,0.25,0.29,0.06,0.29,0.18,0.51,0.46,0.85,1.44,1.37,1.25
EPS in Rs,-0.08,16.78,0.36,0.42,0.09,0.42,0.26,0.74,0.67,1.23,2.09,1.99,1.82
