,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2713.0,2344.0,1574.0,2237.0,1931.0,1499.0,1994.0,2592.0,2079.0,1527.0,1875.0,2829.0,2683
Expenses,2600.0,2311.0,1662.0,2174.0,1891.0,1445.0,1883.0,2492.0,1966.0,1456.0,1699.0,2474.0,2367
Operating Profit,113.0,33.0,-88.0,63.0,40.0,54.0,111.0,100.0,113.0,71.0,176.0,354.0,315
OPM %,4.0,1.0,-6.0,3.0,2.0,4.0,6.0,4.0,5.0,5.0,9.0,13.0,12
Other Income,60.0,1177.0,215.0,11.0,38.0,50.0,20.0,34.0,24.0,58.0,56.0,41.0,45
Interest,88.0,55.0,31.0,32.0,15.0,11.0,41.0,36.0,34.0,14.0,14.0,31.0,30
Depreciation,60.0,62.0,60.0,34.0,32.0,31.0,40.0,32.0,32.0,38.0,44.0,44.0,40
Profit before tax,25.0,1094.0,37.0,8.0,31.0,63.0,50.0,66.0,70.0,77.0,174.0,321.0,290
Tax %,106.0,-0.0,-9.0,-37.0,0.0,9.0,9.0,4.0,4.0,4.0,6.0,6.0,
Net Profit,-2.0,1098.0,39.0,10.0,31.0,57.0,45.0,63.0,67.0,74.0,163.0,301.0,219
EPS in Rs,-0.13,54.0,1.91,0.51,1.52,2.81,2.23,3.09,3.31,3.64,8.02,14.77,10.75
