,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,52.97,43.8,59.39,69.52,49.12,49.66,43.9,19.66,20.66,9.94,12.13,9.14,7.21
Expenses,47.26,39.62,54.66,63.32,47.91,46.79,44.2,25.52,22.26,10.35,11.34,9.03,7.67
Operating Profit,5.71,4.18,4.73,6.2,1.21,2.87,-0.3,-5.86,-1.6,-0.41,0.79,0.11,-0.46
OPM %,10.78,9.54,7.96,8.92,2.46,5.78,-0.68,-29.81,-7.74,-4.12,6.51,1.2,-6.38
Other Income,0.18,0.18,0.09,0.25,0.14,1.46,1.34,0.42,0.11,0.07,0.13,0.56,0.01
Interest,2.16,1.93,1.88,2.09,2.13,2.06,2.43,2.61,2.84,2.96,2.16,2.26,2.35
Depreciation,1.57,1.39,1.21,1.82,1.75,1.73,1.9,1.61,1.26,1.03,0.87,0.82,0.82
Profit before tax,2.16,1.04,1.73,2.54,-2.53,0.54,-3.29,-9.66,-5.59,-4.33,-2.11,-2.41,-3.62
Tax %,20.37,20.19,20.23,20.08,7.11,0.0,4.56,5.28,0.72,-0.46,-2.37,-3.73,
Net Profit,1.72,0.83,1.38,2.03,-2.36,0.54,-3.13,-9.15,-5.55,-4.35,-2.17,-2.5,-3.70
EPS in Rs,5.29,2.55,4.24,6.24,-7.26,1.66,-9.62,-28.13,-17.06,-13.37,-6.67,-7.69,-11.37
