,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.06,0.00,0.07,1.19,0.06,0.25,0.00,0.00,0.14,0.00,0.00,0.14,0.10
Expenses,0.91,1.42,0.14,1.96,0.26,1.19,0.15,0.18,0.34,0.06,0.28,0.04,0.11
Operating Profit,-0.85,-1.42,-0.07,-0.77,-0.2,-0.94,-0.15,-0.18,-0.2,-0.06,-0.28,0.1,-0.01
OPM %,-1416.67,,-100.0,-64.71,-333.33,-376.0,,,-142.86,,,71.43,-10.00
Other Income,0.0,0.00,0.0,-1.16,-0.02,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00
Interest,0.0,0.00,0.02,0.0,0.0,0.0,0.00,0.00,0.0,0.00,0.00,0.0,0.00
Depreciation,0.18,0.18,0.18,1.71,0.0,0.04,0.05,0.05,0.04,0.00,0.00,0.02,0.01
Profit before tax,-1.03,-1.60,-0.27,-3.64,-0.22,-0.98,-0.20,-0.23,-0.24,-0.06,-0.28,0.08,-0.02
Tax %,4.85,3.12,18.52,14.56,0.0,1.02,15.00,8.70,0.0,0.00,0.00,37.5,
Net Profit,-0.98,-1.55,-0.22,-3.12,-0.21,-0.98,-0.16,-0.20,-0.24,-0.06,-0.28,0.05,-0.06
EPS in Rs,-1.62,-2.56,-0.36,-5.15,-0.35,-1.62,-0.26,-0.33,-0.4,-0.10,-0.46,0.08,-0.10
