,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2.34,2.74,1.55,2.03,1.31,8.75,10.04,9.49,5.41,8.38,7.95,8.64,2.86
Expenses,2.13,1.87,1.32,5.12,2.58,4.12,4.89,5.19,6.51,3.15,8.55,56.78,5.84
Operating Profit,0.21,0.87,0.23,-3.09,-1.27,4.63,5.15,4.3,-1.1,5.23,-0.6,-48.14,-2.98
OPM %,8.97,31.75,14.84,-152.22,-96.95,52.91,51.29,45.31,-20.33,62.41,-7.55,-557.18,-104.20
Other Income,2.79,2.77,1.22,6.09,3.43,2.92,0.95,6.81,15.23,26.97,2.58,6.42,6.76
Interest,5.11,4.16,2.94,2.78,2.15,1.59,1.43,1.08,0.39,0.03,0.02,0.0,0.00
Depreciation,0.33,0.29,0.24,0.03,0.06,0.03,0.03,0.05,0.03,0.03,0.04,0.04,0.04
Profit before tax,-2.44,-0.81,-1.73,0.19,-0.05,5.93,4.64,9.98,13.71,32.14,1.92,-41.76,3.74
Tax %,0.0,-3.7,-2.31,57.89,-60.0,1.35,16.59,-0.3,0.07,-4.92,30.21,-0.26,
Net Profit,-2.45,-0.84,-1.78,0.07,-0.08,29.06,53.95,10.02,13.7,33.72,1.34,-41.88,3.44
EPS in Rs,-1.73,-0.59,-1.26,0.05,-0.06,20.54,38.13,7.08,9.68,23.83,0.95,-29.6,2.44
