,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,11316.0,13251.0,13616.0,13559.0,15211.0,26715.0,38096.0,44297.0,50128.0,48485.0,48856.0,46402.0,45952
Expenses,16482.0,13850.0,14993.0,15120.0,16759.0,27648.0,39758.0,41627.0,52244.0,45308.0,45806.0,39670.0,39534
Operating Profit,-5166.0,-599.0,-1377.0,-1561.0,-1548.0,-934.0,-1662.0,2670.0,-2116.0,3177.0,3050.0,6732.0,6418
OPM %,-46.0,-5.0,-10.0,-12.0,-10.0,-3.0,-4.0,6.0,-4.0,7.0,6.0,15.0,14
Other Income,2683.0,3083.0,3825.0,4433.0,4546.0,4574.0,5350.0,804.0,1688.0,0.0,522.0,1025.0,664
Interest,3.0,170.0,138.0,33.0,2.0,7.0,12.0,26.0,0.0,0.0,0.0,0.0,0
Depreciation,4.0,4.0,5.0,9.0,9.0,10.0,7.0,14.0,18.0,14.0,12.0,8.0,0
Profit before tax,-2491.0,2310.0,2304.0,2831.0,2987.0,3624.0,3668.0,3434.0,-446.0,3163.0,3560.0,7749.0,7082
Tax %,1.0,1.0,-1.0,1.0,11.0,14.0,12.0,35.0,19.0,39.0,44.0,19.0,
Net Profit,-2469.0,2289.0,2322.0,2803.0,2655.0,3128.0,3234.0,2224.0,-359.0,1920.0,2006.0,6312.0,6100
EPS in Rs,-287.06,266.15,269.98,325.89,3.09,3.64,18.43,12.68,-2.05,10.95,11.43,35.98,34.76
