,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,335.0,386.0,417.0,469.0,487.0,512.0,553.0,653.0,674.0,768.0,958.0,1006.0,986
Expenses,289.0,335.0,358.0,418.0,419.0,438.0,482.0,567.0,570.0,658.0,838.0,870.0,850
Operating Profit,46.0,51.0,59.0,51.0,68.0,74.0,71.0,86.0,104.0,111.0,120.0,135.0,136
OPM %,14.0,13.0,14.0,11.0,14.0,14.0,13.0,13.0,15.0,14.0,12.0,13.0,14
Other Income,4.0,5.0,5.0,4.0,-1.0,4.0,11.0,4.0,3.0,7.0,6.0,4.0,7
Interest,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,5.0,5
Depreciation,2.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,7.0,8.0,8
Profit before tax,45.0,50.0,57.0,47.0,60.0,71.0,74.0,82.0,98.0,108.0,113.0,127.0,130
Tax %,32.0,32.0,33.0,32.0,33.0,33.0,34.0,34.0,26.0,25.0,26.0,25.0,
Net Profit,30.0,34.0,38.0,32.0,40.0,47.0,49.0,54.0,72.0,81.0,84.0,95.0,97
EPS in Rs,56.89,64.49,72.39,60.74,76.29,89.68,92.06,102.54,137.09,152.5,158.65,179.24,183.24
