,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,153.0,182.0,256.0,276.0,297.0,306.0,344.0,344.0,336.0,335.0,624.0,838.0,822
Expenses,136.0,159.0,228.0,247.0,261.0,258.0,287.0,307.0,299.0,300.0,550.0,689.0,709
Operating Profit,17.0,23.0,28.0,28.0,35.0,48.0,56.0,37.0,37.0,35.0,74.0,149.0,113
OPM %,11.0,13.0,11.0,10.0,12.0,16.0,16.0,11.0,11.0,10.0,12.0,18.0,14
Other Income,1.0,1.0,1.0,-4.0,1.0,3.0,3.0,8.0,4.0,6.0,1.0,1.0,4
Interest,8.0,11.0,15.0,14.0,12.0,10.0,9.0,14.0,12.0,12.0,20.0,24.0,29
Depreciation,3.0,5.0,8.0,7.0,6.0,7.0,8.0,9.0,9.0,10.0,24.0,26.0,28
Profit before tax,8.0,9.0,7.0,3.0,18.0,34.0,43.0,23.0,20.0,19.0,31.0,101.0,59
Tax %,28.0,53.0,54.0,119.0,60.0,26.0,28.0,37.0,-17.0,27.0,26.0,23.0,
Net Profit,6.0,4.0,3.0,-1.0,7.0,25.0,31.0,14.0,23.0,14.0,23.0,78.0,47
EPS in Rs,2.21,1.57,1.18,-0.25,2.79,9.72,11.85,5.41,8.7,5.32,8.6,29.31,17.55
