,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,38.74,38.63,44.74,45.02,31.11,21.26,22.09,6.06,4.05,0.03,0.00,0.01,0.01
Expenses,42.02,39.91,45.28,43.1,28.29,19.84,21.7,8.55,6.56,0.76,5.68,1.74,1.78
Operating Profit,-3.28,-1.28,-0.54,1.92,2.82,1.42,0.39,-2.49,-2.51,-0.73,-5.68,-1.73,-1.77
OPM %,-8.47,-3.31,-1.21,4.26,9.06,6.68,1.77,-41.09,-61.98,-2433.33,,-17300.0,-17700.00
Other Income,19.85,42.21,6.2,0.03,0.11,0.08,0.02,-0.42,0.4,0.28,182.99,2.7,2.32
Interest,10.98,0.35,0.26,0.26,0.4,0.0,0.0,0.0,0.0,0.0,0.00,0.01,0.01
Depreciation,0.39,0.31,0.34,0.56,0.36,0.31,0.24,0.23,0.21,0.22,0.11,0.1,0.09
Profit before tax,5.2,40.27,5.06,1.13,2.17,1.19,0.17,-3.14,-2.32,-0.67,177.20,0.86,0.45
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,-379.07,
Net Profit,5.21,40.26,5.06,1.13,2.17,1.19,0.17,-3.14,-2.32,-0.67,163.36,4.12,3.71
EPS in Rs,4.17,32.21,4.05,0.9,1.74,0.95,0.14,-2.51,-1.86,-0.54,130.70,3.3,2.97
