,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,97.0,121.0,151.0,186.0,214.0,226.0,227.0,249.0,329.0,298.0,354.0,303.0,308
Expenses,82.0,107.0,131.0,165.0,187.0,195.0,203.0,218.0,285.0,261.0,317.0,277.0,294
Operating Profit,15.0,15.0,20.0,21.0,27.0,32.0,24.0,32.0,44.0,38.0,37.0,26.0,14
OPM %,15.0,12.0,13.0,11.0,13.0,14.0,11.0,13.0,13.0,13.0,10.0,9.0,4
Other Income,1.0,3.0,3.0,5.0,4.0,5.0,6.0,8.0,4.0,8.0,12.0,6.0,6
Interest,6.0,6.0,6.0,9.0,8.0,6.0,5.0,7.0,10.0,8.0,8.0,10.0,8
Depreciation,7.0,7.0,7.0,12.0,14.0,15.0,16.0,17.0,18.0,17.0,17.0,12.0,11
Profit before tax,4.0,5.0,10.0,5.0,10.0,16.0,10.0,15.0,21.0,21.0,23.0,11.0,0
Tax %,32.0,32.0,31.0,60.0,6.0,38.0,20.0,43.0,15.0,27.0,25.0,30.0,
Net Profit,3.0,3.0,7.0,2.0,9.0,10.0,8.0,9.0,17.0,16.0,17.0,8.0,-0
EPS in Rs,4.81,6.4,13.12,4.0,17.76,19.19,14.96,16.66,33.46,30.03,33.4,14.92,-0.02
