,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,26.24,15.01,0.98,0.3,0.18,0.28,0.12,0.07,0.00,0.17,0.09,0.06,0.15
Expenses,25.12,15.83,2.81,1.9,1.32,2.84,2.22,0.75,0.87,0.7,0.55,0.68,0.75
Operating Profit,1.12,-0.82,-1.83,-1.6,-1.14,-2.56,-2.1,-0.68,-0.87,-0.53,-0.46,-0.62,-0.60
OPM %,4.27,-5.46,-186.73,-533.33,-633.33,-914.29,-1750.0,-971.43,,-311.76,-511.11,-1033.33,-400.00
Other Income,17.07,0.0,-114.37,0.01,0.17,0.66,7.37,2.04,0.18,0.27,0.21,0.18,0.16
Interest,0.62,0.2,0.0,0.36,0.07,0.43,1.03,0.26,0.38,0.27,0.23,0.62,0.16
Depreciation,0.38,1.02,17.22,17.18,20.5,17.53,9.89,9.89,9.90,9.91,9.92,4.95,2.52
Profit before tax,17.19,-2.04,-133.42,-19.13,-21.54,-19.86,-5.65,-8.79,-10.97,-10.44,-10.4,-6.01,-3.12
Tax %,32.58,0.0,0.0,0.0,0.0,0.0,-13.98,0.0,0.00,0.0,0.0,0.0,
Net Profit,11.6,-2.03,-133.41,-19.14,-21.54,-19.86,-6.44,-8.79,-10.96,-10.43,-10.4,-6.01,-3.12
EPS in Rs,1.76,-0.31,-17.61,-2.53,-2.84,-2.62,-0.85,-1.16,-1.45,-1.38,-1.37,-0.79,-0.41
