,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.02,0.02,0.07,0.19,0.21,0.26,0.83,2.21,2.75,2.94,2.86,2.8,3.38
Expenses,0.02,0.01,0.05,0.13,0.15,0.2,0.32,0.24,0.41,0.46,0.49,0.53,0.48
Operating Profit,0.00,0.01,0.02,0.06,0.06,0.06,0.51,1.97,2.34,2.48,2.37,2.27,2.90
OPM %,0.00,50.0,28.57,31.58,28.57,23.08,61.45,89.14,85.09,84.35,82.87,81.07,85.80
Other Income,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.00
Interest,0.00,0.0,0.0,0.0,0.0,0.0,0.44,1.43,1.61,1.79,1.37,1.34,1.64
Depreciation,0.00,0.0,0.0,0.01,0.01,0.01,0.01,0.08,0.08,0.09,0.1,0.11,0.12
Profit before tax,0.00,0.01,0.02,0.05,0.05,0.05,0.06,0.46,0.66,0.6,0.9,0.82,1.14
Tax %,,0.0,50.0,40.0,40.0,40.0,33.33,23.91,25.76,21.67,27.78,24.39,
Net Profit,0.00,0.0,0.01,0.03,0.02,0.03,0.05,0.34,0.48,0.47,0.64,0.61,0.85
EPS in Rs,0.00,0.0,0.3,0.09,0.06,0.09,0.05,0.34,0.48,0.47,0.64,0.61,0.85
