,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,542.0,697.0,806.0,900.0,925.0,1047.0,1304.0,1209.0,1429.0,1543.0,1670.0,1610.0,1667
Expenses,520.0,684.0,777.0,839.0,909.0,1018.0,1196.0,1196.0,1402.0,1404.0,1659.0,1613.0,1676
Operating Profit,23.0,13.0,29.0,60.0,16.0,29.0,108.0,13.0,26.0,139.0,11.0,-3.0,-9
OPM %,4.0,2.0,4.0,7.0,2.0,3.0,8.0,1.0,2.0,9.0,1.0,-0.0,-1
Other Income,1.0,1.0,1.0,12.0,2.0,2.0,5.0,6.0,4.0,15.0,3.0,7.0,7
Interest,3.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2
Depreciation,5.0,4.0,4.0,6.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,4.0,5
Profit before tax,16.0,7.0,23.0,64.0,12.0,26.0,109.0,15.0,26.0,150.0,9.0,-3.0,-9
Tax %,34.0,30.0,34.0,32.0,38.0,37.0,36.0,36.0,28.0,25.0,29.0,20.0,
Net Profit,10.0,5.0,15.0,44.0,8.0,16.0,70.0,9.0,19.0,113.0,7.0,-2.0,-7
EPS in Rs,32.66,14.53,48.03,136.34,23.69,51.12,217.59,29.47,59.06,352.91,20.53,-7.44,-21.22
