,Mar 2011,Mar 2012,Mar 2013,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,94.0,101.0,135.0,206.0,220.0,213.0,384.0,488.0,389.0,339.0,303.0,367.0,342
Expenses,98.0,99.0,130.0,201.0,215.0,202.0,369.0,467.0,370.0,326.0,292.0,360.0,338
Operating Profit,-4.0,3.0,6.0,5.0,6.0,11.0,15.0,21.0,19.0,13.0,12.0,8.0,4
OPM %,-4.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,2.0,1
Other Income,12.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2
Interest,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1
Depreciation,1.0,2.0,4.0,3.0,2.0,3.0,5.0,5.0,5.0,4.0,3.0,3.0,3
Profit before tax,6.0,1.0,0.0,1.0,3.0,6.0,10.0,15.0,12.0,8.0,11.0,5.0,2
Tax %,36.0,32.0,33.0,31.0,38.0,33.0,34.0,29.0,25.0,26.0,26.0,27.0,
Net Profit,4.0,1.0,0.0,1.0,2.0,4.0,6.0,11.0,9.0,6.0,8.0,4.0,1
EPS in Rs,91.54,4.32,1.29,5.34,10.56,22.79,4.11,5.05,4.41,2.75,3.71,1.74,0.62
