,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,119.0,117.0,139.0,142.0,155.0,164.0,302.0,403.0,292.0,376.0,397.0,349.0,299
Expenses,88.0,94.0,113.0,126.0,134.0,152.0,209.0,248.0,225.0,293.0,335.0,330.0,293
Operating Profit,31.0,23.0,26.0,16.0,21.0,12.0,93.0,156.0,66.0,83.0,62.0,19.0,6
OPM %,26.0,20.0,19.0,11.0,13.0,7.0,31.0,39.0,23.0,22.0,16.0,5.0,2
Other Income,14.0,2.0,3.0,0.0,1.0,3.0,9.0,6.0,12.0,8.0,8.0,-21.0,-31
Interest,4.0,5.0,5.0,4.0,6.0,10.0,14.0,21.0,20.0,19.0,18.0,21.0,20
Depreciation,8.0,9.0,10.0,9.0,8.0,10.0,12.0,12.0,15.0,20.0,26.0,28.0,24
Profit before tax,33.0,10.0,14.0,3.0,7.0,-6.0,76.0,129.0,43.0,52.0,27.0,-52.0,-69
Tax %,19.0,36.0,24.0,67.0,61.0,-49.0,28.0,8.0,-37.0,18.0,44.0,-3.0,
Net Profit,25.0,4.0,10.0,1.0,2.0,-9.0,46.0,117.0,60.0,43.0,15.0,-54.0,-70
EPS in Rs,8.07,1.51,2.86,0.17,-0.41,-4.14,12.21,42.71,20.23,15.46,5.25,-17.5,-22.93
