,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01
Sales,2.09,3.01,2.14,0.21,0.51,1.3,0.91,0.25,1.07,2.0,1.56,2.29,2.01
Expenses,1.85,2.21,2.49,0.76,0.68,0.96,1.7,0.8,1.5,1.54,2.04,2.13,1.71
Operating Profit,0.24,0.8,-0.35,-0.55,-0.17,0.34,-0.79,-0.55,-0.43,0.46,-0.48,0.16,0.3
OPM %,11.48,26.58,-16.36,-261.9,-33.33,26.15,-86.81,-220.0,-40.19,23.0,-30.77,6.99,14.93
Other Income,0.01,0.01,0.04,0.01,0.01,0.01,0.04,0.02,0.02,0.01,0.09,0.01,0.02
Interest,0.87,0.91,0.93,0.97,1.01,1.05,1.07,1.12,1.18,1.22,1.24,1.3,1.37
Depreciation,0.19,0.19,0.18,0.18,0.18,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.17
Profit before tax,-0.81,-0.29,-1.42,-1.69,-1.35,-0.88,-1.99,-1.82,-1.76,-0.92,-1.79,-1.29,-1.22
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Net Profit,-0.81,-0.29,-1.42,-1.69,-1.35,-0.88,-1.99,-1.81,-1.76,-0.92,-1.79,-1.29,-1.22
EPS in Rs,-0.14,-0.05,-0.25,-0.3,-0.24,-0.16,-0.36,-0.32,-0.31,-0.16,-0.32,-0.23,-0.22
