,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,TTM
Sales,6.7,8.5,9.0,8.45,8.62,8.53,8.83,10.93,11.22,9.28,2.94,4.88,7.86
Expenses,4.52,6.51,5.88,6.04,6.57,6.42,7.51,9.01,8.96,8.35,4.11,5.83,7.42
Operating Profit,2.18,1.99,3.12,2.41,2.05,2.11,1.32,1.92,2.26,0.93,-1.17,-0.95,0.44
OPM %,32.54,23.41,34.67,28.52,23.78,24.74,14.95,17.57,20.14,10.02,-39.8,-19.47,5.60
Other Income,0.1,-0.48,0.37,0.85,-4.04,-2.16,-0.93,-1.02,0.16,0.09,0.08,0.14,0.13
Interest,1.55,1.54,1.69,1.8,1.8,1.96,2.2,2.69,3.09,3.59,4.12,4.8,5.13
Depreciation,1.26,1.28,1.33,1.34,2.09,2.09,1.73,1.2,0.98,0.76,0.7,0.67,0.66
Profit before tax,-0.53,-1.31,0.47,0.12,-5.88,-4.1,-3.54,-2.99,-1.65,-3.33,-5.91,-6.28,-5.22
Tax %,-0.0,-0.0,-0.0,16.67,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Net Profit,-0.53,-1.3,0.47,0.1,-5.88,-4.11,-3.54,-2.99,-1.65,-3.33,-5.91,-6.28,-5.22
EPS in Rs,-0.11,-0.26,0.08,0.02,-1.05,-0.73,-0.63,-0.53,-0.29,-0.6,-1.06,-1.12,-0.93
