,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,383,392,459,418,461,386.0,403.0,440.0,437.0,390.0,436.0,431.0,426
Expenses,346,355,418,381,419,350.0,371.0,404.0,401.0,350.0,414.0,407.0,394
Operating Profit,37,37,41,37,42,36.0,33.0,36.0,36.0,41.0,23.0,24.0,31
OPM %,10,9,9,9,9,9.0,8.0,8.0,8.0,10.0,5.0,5.0,7
Other Income,6,5,-6,5,11,9.0,7.0,8.0,7.0,15.0,12.0,15.0,12
Interest,13,13,12,19,13,12.0,12.0,11.0,13.0,9.0,5.0,4.0,4
Depreciation,8,8,8,9,8,10.0,10.0,10.0,10.0,11.0,9.0,9.0,9
Profit before tax,22,21,16,14,32,23.0,18.0,24.0,19.0,36.0,21.0,26.0,31
Tax %,-1,-2,10,-19,8,32.0,7.0,-9.0,-20.0,1.0,-7.0,-9.0,
Net Profit,22,21,14,17,29,15.0,17.0,26.0,23.0,35.0,22.0,28.0,33
EPS in Rs,,,,,,3.26,3.53,5.41,4.8,7.52,4.65,6.0,6.93
