,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.22,0.29,0.17,0.06,0.43,0.56,0.21,0.21,0.29,0.3,0.32,0.52,0.56
Expenses,0.28,0.23,0.16,0.11,0.22,0.43,0.21,0.19,0.2,0.26,0.19,0.42,0.35
Operating Profit,-0.06,0.06,0.01,-0.05,0.21,0.13,0.0,0.02,0.09,0.04,0.13,0.1,0.21
OPM %,-27.27,20.69,5.88,-83.33,48.84,23.21,0.0,9.52,31.03,13.33,40.62,19.23,37.50
Other Income,2.81,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.32,0.01,-0.07,0.00
Interest,0.02,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.11
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Profit before tax,2.73,0.06,0.01,-0.05,-0.01,0.13,0.49,0.02,0.09,0.36,0.14,-0.05,0.10
Tax %,18.32,133.33,0.0,0.0,0.0,0.0,8.16,50.0,0.0,-2.78,7.14,0.0,
Net Profit,2.22,-0.02,0.01,-0.05,-0.02,0.13,0.45,0.01,0.09,0.37,0.13,-0.05,0.08
EPS in Rs,7.38,-0.07,0.03,-0.17,-0.07,0.43,1.5,0.03,0.3,1.23,0.43,-0.17,0.27
