,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3,3,3,3,3,3,3,3,3,3,3,3,3
Reserves,36,45,53,58,67,77,88,96,105,100,120,124,134
Borrowings,5,0,0,0,0,0,0,0,0,0,0,0,1
Other Liabilities,29,28,27,14,18,38,23,28,32,37,32,34,32
Total Liabilities,73,76,82,75,88,118,114,127,139,139,155,161,170
Fixed Assets,25,25,23,18,15,25,27,31,32,30,38,53,54
CWIP,1,0,0,1,3,2,0,4,19,22,15,1,2
Investments,5,5,5,5,5,0,0,0,0,0,0,0,0
Other Assets,41,46,54,51,65,91,87,93,88,87,102,106,115
Total Assets,73,76,82,75,88,118,114,127,139,139,155,161,170
