,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,80.0,80.0,81.0,89.0,89.0,111.0,109.0,120.0,129.0,107.0,152.0,155.0,164
Expenses,62.0,62.0,64.0,70.0,68.0,83.0,86.0,100.0,111.0,96.0,122.0,129.0,127
Operating Profit,17.0,18.0,17.0,18.0,20.0,29.0,23.0,20.0,17.0,10.0,30.0,25.0,36
OPM %,22.0,22.0,21.0,21.0,23.0,26.0,21.0,17.0,13.0,10.0,20.0,16.0,22
Other Income,1.0,1.0,2.0,0.0,2.0,2.0,3.0,6.0,7.0,1.0,32.0,5.0,6
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,3.0,4.0,5.0,8.0,7.0,5.0,4.0,4.0,5.0,6.0,7.0,8.0,8
Profit before tax,14.0,14.0,13.0,11.0,16.0,26.0,21.0,22.0,18.0,6.0,54.0,22.0,34
Tax %,36.0,40.0,37.0,44.0,36.0,37.0,35.0,30.0,29.0,116.0,20.0,28.0,
Net Profit,9.0,9.0,8.0,6.0,10.0,17.0,14.0,15.0,13.0,-1.0,43.0,16.0,24
EPS in Rs,16.21,15.27,15.04,10.75,17.64,29.64,24.79,27.45,23.43,-1.66,77.48,28.79,42.86
