,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6,6,6,6,6,6,6,6,6,6,6,5,5
Reserves,75,78,63,65,71,79,88,95,101,102,107,123,129
Borrowings,0,0,0,0,0,0,0,0,0,11,10,11,10
Other Liabilities,13,8,11,14,13,14,14,15,13,12,13,13,13
Total Liabilities,94,92,80,84,90,98,108,116,119,131,135,152,158
Fixed Assets,40,36,36,57,69,66,60,63,58,64,61,55,53
CWIP,14,25,32,17,5,0,0,0,0,0,0,0,0
Investments,31,19,6,3,7,28,42,48,56,62,70,92,92
Other Assets,9,12,6,7,9,4,5,5,5,4,5,5,13
Total Assets,94,92,80,84,90,98,108,116,119,131,135,152,158
