,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.04,0.00,0.00,0.00,0.00,0.00,0.11,0.95,0.00,1.62,2.47,0.00,0.40
Expenses,0.04,0.04,0.03,0.04,0.03,0.12,6.72,0.95,0.12,3.22,2.49,0.45,0.68
Operating Profit,0.0,-0.04,-0.03,-0.04,-0.03,-0.12,-6.61,0.00,-0.12,-1.6,-0.02,-0.45,-0.28
OPM %,0.0,,,,,,-6009.09,0.00,,-98.77,-0.81,,-70.00
Other Income,0.0,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.0,0.01,0.91,1.51
Interest,0.0,0.00,0.00,0.00,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.00,0.00
Depreciation,0.1,0.10,0.10,0.10,0.00,0.00,0.0,0.00,0.00,0.0,0.0,0.00,0.00
Profit before tax,-0.1,-0.14,-0.13,-0.14,-0.03,-0.12,-6.56,0.00,-0.12,-1.6,-0.01,0.46,1.23
Tax %,0.0,0.00,0.00,0.00,0.00,0.00,0.0,,0.00,0.0,0.0,0.00,
Net Profit,-0.1,-0.13,-0.13,-0.13,-0.03,-0.12,-6.56,0.00,-0.12,-1.6,-0.01,0.46,1.23
EPS in Rs,-0.0,-0.00,-0.00,-0.00,-0.00,-0.00,-0.1,0.00,-0.00,-0.02,-0.0,0.01,0.02
