,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,13.27,16.77,11.29,0.05,0.11,0.12,0.07,0.11,0.15,0.00,0.00,0.00,0.0
Expenses,14.97,16.44,13.30,1.73,0.56,0.48,0.41,0.41,0.46,0.32,0.41,0.46,0.52
Operating Profit,-1.70,0.33,-2.01,-1.68,-0.45,-0.36,-0.34,-0.30,-0.31,-0.32,-0.41,-0.46,-0.52
OPM %,-12.81,1.97,-17.80,-3360.00,-409.09,-300.00,-485.71,-272.73,-206.67,,,,
Other Income,0.12,0.15,0.06,-4.67,-0.43,0.23,-0.08,0.28,1.12,0.72,1.35,0.63,0.64
Interest,0.24,0.22,0.17,0.49,0.66,0.00,0.00,0.05,0.15,0.16,0.18,0.20,0.2
Depreciation,0.50,0.49,0.49,0.41,0.14,0.10,0.09,0.09,0.09,0.06,0.06,0.04,0.04
Profit before tax,-2.32,-0.23,-2.61,-7.25,-1.68,-0.23,-0.51,-0.16,0.57,0.18,0.70,-0.07,-0.12
Tax %,21.98,0.00,0.00,0.00,0.00,0.00,15.69,0.00,0.00,0.00,0.00,0.00,
Net Profit,-1.81,-0.23,-2.61,-7.25,-1.68,-0.23,-0.43,-0.16,0.58,0.18,0.70,-0.07,-0.12
EPS in Rs,,,,,,,,,,,,,
