,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,93.0,105.0,116.0,120.0,105.0,118.0,122.0,130.0,122.0,106.0,170.0,147.0,164
Expenses,90.0,89.0,97.0,106.0,93.0,108.0,114.0,121.0,119.0,91.0,141.0,155.0,177
Operating Profit,3.0,15.0,18.0,14.0,12.0,10.0,8.0,9.0,3.0,15.0,30.0,-8.0,-13
OPM %,3.0,15.0,16.0,11.0,11.0,8.0,7.0,7.0,3.0,14.0,18.0,-5.0,-8
Other Income,7.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,5
Interest,8.0,7.0,7.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,7
Depreciation,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,7
Profit before tax,-6.0,4.0,8.0,5.0,4.0,3.0,1.0,2.0,-3.0,9.0,23.0,-16.0,-21
Tax %,19.0,14.0,48.0,33.0,19.0,11.0,-34.0,-30.0,32.0,27.0,34.0,31.0,
Net Profit,-5.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,-2.0,7.0,15.0,-11.0,-14
EPS in Rs,-5.97,4.44,4.87,3.99,3.85,3.19,1.19,2.85,-2.59,8.15,18.6,-13.09,-17.14
