,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.28,0.09,0.09,0.34,2.01,12.7,24.34,33.07,21.61,21.86,15.28,16.5,18.08
Expenses,0.30,0.07,0.05,0.21,0.2,0.81,0.97,0.86,0.65,1.31,1.04,3.06,4.21
Operating Profit,-0.02,0.02,0.04,0.13,1.81,11.89,23.37,32.21,20.96,20.55,14.24,13.44,13.87
OPM %,-7.14,22.22,44.44,38.24,90.05,93.62,96.01,97.4,96.99,94.01,93.19,81.45,76.71
Other Income,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.00
Interest,0.00,0.0,0.0,0.09,1.32,5.32,12.84,18.88,8.73,9.46,3.9,3.99,4.08
Depreciation,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.25,0.25
Profit before tax,0.00,0.02,0.04,0.04,0.49,6.57,10.53,13.33,12.23,11.1,10.24,9.2,9.54
Tax %,,50.0,25.0,50.0,36.73,33.49,30.1,30.01,25.84,46.58,26.27,30.0,
Net Profit,-0.01,0.01,0.03,0.02,0.31,4.37,7.36,9.33,9.06,5.93,7.55,6.44,7.07
EPS in Rs,-0.01,0.01,0.03,0.02,0.33,4.69,7.89,10.01,9.72,6.36,8.1,6.91,7.58
