,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,270.0,310.0,339.0,368.0,388.0,325.0,170.0,26.0,25.0,59.0,6.0,6.0,7
Expenses,382.0,459.0,479.0,370.0,419.0,321.0,335.0,37.0,27.0,81.0,38.0,63.0,57
Operating Profit,-112.0,-149.0,-140.0,-3.0,-31.0,4.0,-165.0,-11.0,-2.0,-23.0,-32.0,-57.0,-50
OPM %,-42.0,-48.0,-41.0,-1.0,-8.0,1.0,-97.0,-43.0,-9.0,-39.0,-554.0,-889.0,-676
Other Income,149.0,21.0,80.0,80.0,7.0,23.0,93.0,111.0,11.0,2.0,65.0,191.0,71
Interest,76.0,93.0,97.0,114.0,93.0,122.0,2.0,1.0,0.0,0.0,1.0,3.0,5
Depreciation,86.0,54.0,44.0,31.0,32.0,30.0,15.0,13.0,13.0,14.0,1.0,0.0,0
Profit before tax,-125.0,-276.0,-201.0,-68.0,-149.0,-125.0,-88.0,85.0,-5.0,-35.0,31.0,131.0,16
Tax %,52.0,5.0,49.0,41.0,25.0,28.0,11.0,124.0,-597.0,43.0,148.0,175.0,
Net Profit,-60.0,-262.0,-103.0,-40.0,-112.0,-90.0,-78.0,-21.0,-35.0,-20.0,-15.0,-98.0,-182
EPS in Rs,-5.1,-22.24,-8.74,-3.36,-9.52,-7.62,-6.64,-1.77,-3.01,-1.67,-1.27,-8.28,-15.42
