,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01
Sales,10.0,10.0,10.0,9.0,74.0,41.0,11.0,11.0,13.0,12.0,12.0,12.0,38.0
Expenses,107.0,23.0,64.0,83.0,156.0,60.0,73.0,202.0,360.0,280.0,222.0,35.0,53.0
Operating Profit,-98.0,-13.0,-55.0,-73.0,-83.0,-19.0,-62.0,-191.0,-348.0,-268.0,-210.0,-22.0,-15.0
OPM %,-997.0,-129.0,-572.0,-781.0,-112.0,-46.0,-585.0,-1740.0,-2775.0,-2151.0,-1697.0,-180.0,-40.0
Other Income,1.0,231.0,71.0,8.0,1.0,-241.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0
Interest,4.0,17.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,53.0,49.0,56.0,39.0,45.0,45.0,43.0,42.0,42.0,40.0,38.0,35.0,36.0
Profit before tax,-153.0,152.0,-44.0,-107.0,-129.0,-306.0,-104.0,-234.0,-390.0,-308.0,-249.0,-55.0,-51.0
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-153.0,152.0,-44.0,-107.0,-129.0,-306.0,-104.0,-234.0,-390.0,-308.0,-249.0,-55.0,-51.0
EPS in Rs,-13.5,13.42,-3.88,-9.42,-11.35,-26.92,-9.17,-20.57,-34.34,-27.13,-21.9,-4.84,-4.46
