,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,526.23,641.45,697.74,505.57,271.91,121.32,129.23,99.82,52.91,100.05,298.47,143.38,10.96
Expenses,496.92,590.8,722.11,531.08,312.95,204.12,185.24,108.58,72.65,114.2,291.84,184.11,18.88
Operating Profit,29.31,50.65,-24.37,-25.51,-41.04,-82.8,-56.01,-8.76,-19.74,-14.15,6.63,-40.73,-7.92
OPM %,5.57,7.9,-3.49,-5.05,-15.09,-68.25,-43.34,-8.78,-37.31,-14.14,2.22,-28.41,-72.26
Other Income,5.56,2.73,6.3,3.05,1.21,2.99,0.79,0.28,1.56,11.92,-16.7,13.75,13.76
Interest,24.29,35.78,35.96,30.34,34.24,0.52,6.0,1.19,0.03,0.01,0.13,0.01,0.00
Depreciation,4.54,11.42,11.77,8.64,7.3,7.31,7.12,7.08,6.84,6.51,6.57,6.61,6.62
Profit before tax,6.04,6.18,-65.8,-61.44,-81.37,-87.64,-68.34,-16.75,-25.05,-8.75,-16.77,-33.6,-0.78
Tax %,40.56,35.76,16.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,3.59,3.96,-54.86,-61.44,-81.37,-87.64,-68.34,-16.75,-25.05,-8.74,-16.76,-33.6,-0.78
EPS in Rs,0.53,0.59,-6.72,-7.53,-9.25,-9.97,-7.77,-1.9,-2.85,-0.99,-1.91,-3.82,-0.09
