,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,10.0,11.0,14.0,19.0,26.0,29.0,33.0,44.0,57.0,63.0,77.0,86.0,90
Expenses,9.0,10.0,12.0,16.0,21.0,24.0,26.0,35.0,46.0,53.0,67.0,72.0,75
Operating Profit,1.0,2.0,2.0,3.0,5.0,5.0,7.0,9.0,11.0,10.0,10.0,14.0,15
OPM %,12.0,15.0,16.0,15.0,18.0,16.0,21.0,20.0,19.0,16.0,13.0,17.0,17
Other Income,1.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,2.0,2
Interest,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,1.0,2.0,3.0,2.0,2.0,5.0,4.0,4.0,4.0,4.0,4
Profit before tax,1.0,1.0,1.0,1.0,2.0,3.0,6.0,5.0,8.0,7.0,10.0,12.0,13
Tax %,43.0,31.0,30.0,29.0,33.0,26.0,26.0,29.0,16.0,22.0,17.0,23.0,
Net Profit,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,6.0,6.0,8.0,9.0,10
EPS in Rs,0.76,0.88,0.93,0.88,1.36,0.92,1.85,0.3,0.51,0.45,0.68,0.74,0.82
