,2012-06-01,2013-06-01,2014-06-01,2015-06-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29,4.29
Reserves,-5.03,-1.48,1.12,-1.01,-3.11,17.3,18.02,18.16,17.0,17.58,23.13,19.78,16.1
Preference Capital,15.0,15.0,15.0,15.0,15.0,0.0,7.99,8.74,9.55,10.44,11.41,12.15,
Borrowings,66.99,69.78,75.12,67.63,64.37,60.77,57.08,55.23,57.18,55.84,56.45,35.29,33.68
Other Liabilities,24.68,24.43,28.11,23.14,21.92,22.83,36.21,45.29,46.37,49.62,49.34,46.48,32.86
Total Liabilities,90.93,97.02,108.64,94.05,87.47,105.19,115.6,122.97,124.84,127.33,133.21,105.84,86.93
Fixed Assets,28.36,25.67,22.96,16.81,14.66,31.54,29.37,30.61,30.12,30.89,33.96,37.35,36.79
CWIP,0.0,0.16,0.32,0.8200000000000001,0.42,0.05,0.0,0.0,0.0,0.29,0.08,0.0,0.0
Investments,0.16,0.16,0.18,0.1,0.1,0.05,0.72,0.65,0.64,0.65,0.65,0.42,0.44
Other Assets,62.41,71.03,85.18,76.32,72.29,73.55,85.51,91.71,94.08,95.5,98.52,68.07,49.7
Total Assets,90.93,97.02,108.64,94.05,87.47,105.19,115.6,122.97,124.84,127.33,133.21,105.84,86.93
