,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1305.0,1446.0,1551.0,1257.0,1831.0,2215.0,2406.0,3194.0,3554.0,3711.0,3687.0,3407.0,3459.0
Expenses,898.0,945.0,1059.0,877.0,1301.0,1746.0,1905.0,2576.0,3026.0,3282.0,3221.0,2765.0,2802.0
Operating Profit,407.0,501.0,492.0,381.0,530.0,470.0,500.0,618.0,528.0,428.0,466.0,642.0,657.0
OPM %,31.0,35.0,32.0,30.0,29.0,21.0,21.0,19.0,15.0,12.0,13.0,19.0,19.0
Other Income,66.0,26.0,28.0,30.0,77.0,30.0,77.0,31.0,110.0,56.0,65.0,46.0,134.0
Interest,2.0,3.0,4.0,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,2.0,2.0
Depreciation,71.0,75.0,76.0,78.0,80.0,84.0,75.0,86.0,91.0,92.0,94.0,99.0,102.0
Profit before tax,399.0,449.0,440.0,330.0,525.0,414.0,498.0,560.0,543.0,389.0,435.0,587.0,686.0
Tax %,23.0,25.0,25.0,26.0,24.0,25.0,27.0,25.0,23.0,28.0,24.0,25.0,22.0
Net Profit,308.0,335.0,331.0,244.0,401.0,309.0,362.0,421.0,416.0,278.0,330.0,438.0,535.0
EPS in Rs,4.4,4.78,4.73,3.49,5.72,4.41,5.17,6.01,5.94,3.98,4.71,6.26,7.64
