,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,86.0,92.0,91.0,94.0,96.0,101.0,105.0,115.0,111.0,88.0,97.0,121.0,126
Expenses,67.0,74.0,86.0,80.0,83.0,89.0,106.0,110.0,101.0,82.0,90.0,98.0,101
Operating Profit,20.0,18.0,5.0,15.0,13.0,11.0,-1.0,5.0,10.0,6.0,7.0,22.0,26
OPM %,23.0,20.0,5.0,16.0,13.0,11.0,-1.0,5.0,9.0,7.0,7.0,19.0,20
Other Income,0.0,0.0,10.0,-1.0,1.0,24.0,218.0,3.0,7.0,2.0,14.0,9.0,9
Interest,3.0,3.0,7.0,9.0,8.0,8.0,8.0,9.0,12.0,16.0,13.0,15.0,16
Depreciation,5.0,7.0,7.0,6.0,6.0,6.0,5.0,5.0,9.0,9.0,9.0,10.0,11
Profit before tax,11.0,9.0,1.0,-0.0,-0.0,22.0,203.0,-5.0,-3.0,-17.0,-0.0,7.0,8
Tax %,-9.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Net Profit,12.0,9.0,1.0,-0.0,-0.0,22.0,203.0,-5.0,-3.0,-17.0,-0.0,7.0,8
EPS in Rs,3.78,2.87,0.39,-0.1,-0.06,5.79,54.11,-1.2,-0.78,-3.9,-0.02,1.53,1.85
