,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.6,0.83,0.00,15.83,8.28,23.85,40.15,2.28,1.9,0.92,2.43,3.39,4.03
Expenses,0.66,0.64,0.15,17.19,9.42,26.7,39.85,7.97,1.92,4.49,1.52,15.66,6.47
Operating Profit,-0.06,0.19,-0.15,-1.36,-1.14,-2.85,0.3,-5.69,-0.02,-3.57,0.91,-12.27,-2.44
OPM %,-10.0,22.89,,-8.59,-13.77,-11.95,0.75,-249.56,-1.05,-388.04,37.45,-361.95,-60.55
Other Income,0.1,0.0,0.20,1.28,0.01,2.93,0.14,-0.03,0.19,3.93,0.19,0.01,-0.11
Interest,0.0,0.0,0.00,0.03,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.01,0.00
Depreciation,0.02,0.02,0.02,0.0,0.0,0.0,0.01,0.02,0.06,0.04,0.03,0.04,0.03
Profit before tax,0.02,0.17,0.03,-0.11,-1.13,0.08,0.43,-5.85,0.11,0.32,1.07,-12.31,-2.58
Tax %,0.0,29.41,33.33,0.0,0.0,25.0,18.6,0.0,0.0,-6.25,0.0,0.73,
Net Profit,0.01,0.11,0.02,-0.11,-1.13,0.06,0.35,-5.85,0.11,0.34,1.08,-12.22,-2.52
EPS in Rs,0.0,0.01,0.00,-0.01,-0.05,0.0,0.02,-0.28,0.01,0.02,0.05,-0.29,-0.06
