,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,142.0,215.0,263.0,290.0,303.0,232.0,318.0,335.0,313.0,269.0,302.0,662.0,754
Expenses,136.0,191.0,233.0,252.0,265.0,238.0,315.0,322.0,306.0,237.0,272.0,518.0,574
Operating Profit,6.0,25.0,30.0,38.0,37.0,-6.0,3.0,12.0,7.0,32.0,31.0,144.0,181
OPM %,5.0,11.0,11.0,13.0,12.0,-3.0,1.0,4.0,2.0,12.0,10.0,22.0,24
Other Income,-2.0,7.0,1.0,16.0,13.0,23.0,20.0,9.0,21.0,13.0,8.0,1.0,2
Interest,12.0,12.0,8.0,5.0,3.0,5.0,5.0,4.0,6.0,4.0,4.0,9.0,10
Depreciation,9.0,18.0,13.0,13.0,12.0,12.0,13.0,11.0,14.0,21.0,24.0,34.0,11
Profit before tax,-16.0,1.0,10.0,35.0,35.0,0.0,5.0,6.0,8.0,21.0,10.0,103.0,161
Tax %,33.0,29.0,29.0,27.0,30.0,-567.0,72.0,20.0,38.0,21.0,28.0,26.0,
Net Profit,-11.0,1.0,7.0,26.0,25.0,2.0,1.0,5.0,5.0,16.0,7.0,76.0,121
EPS in Rs,-4.19,0.38,2.73,9.67,9.32,0.62,0.47,1.84,1.78,6.19,2.82,28.83,45.78
