,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1417.0,1619.0,1440.0,1228.0,870.0,859.0,2748.0,6591.0,2145.0,1254.0,2201.0,2463.0,2433
Expenses,1175.0,1326.0,1193.0,1046.0,733.0,778.0,1027.0,1930.0,2150.0,1308.0,1670.0,1844.0,1924
Operating Profit,242.0,293.0,247.0,182.0,137.0,81.0,1721.0,4662.0,-5.0,-53.0,530.0,619.0,509
OPM %,17.0,18.0,17.0,15.0,16.0,9.0,63.0,71.0,-0.0,-4.0,24.0,25.0,21
Other Income,-77.0,-42.0,-4.0,15.0,4.0,7.0,12.0,106.0,143.0,114.0,117.0,187.0,122
Interest,41.0,64.0,72.0,77.0,60.0,55.0,56.0,18.0,37.0,11.0,7.0,26.0,32
Depreciation,58.0,63.0,73.0,75.0,79.0,74.0,73.0,72.0,72.0,73.0,79.0,102.0,135
Profit before tax,67.0,125.0,97.0,44.0,1.0,-41.0,1605.0,4677.0,29.0,-23.0,560.0,677.0,464
Tax %,7.0,16.0,11.0,12.0,886.0,-23.0,33.0,35.0,-82.0,23.0,23.0,21.0,
Net Profit,57.0,100.0,81.0,36.0,4.0,-44.0,1099.0,3026.0,68.0,-18.0,431.0,532.0,440
EPS in Rs,14.32,25.13,20.2,9.12,1.1,-11.03,275.12,784.07,17.52,-4.65,111.68,137.95,113.88
