,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,15.17,16.08,15.5,13.24,13.95,14.82,16.33,17.62,18.29,9.98,18.25,6.22,1.74
Expenses,11.68,12.63,12.16,11.23,11.89,11.89,13.75,14.32,15.47,9.76,13.74,6.4,2.54
Operating Profit,3.49,3.45,3.34,2.01,2.06,2.93,2.58,3.3,2.82,0.22,4.51,-0.18,-0.80
OPM %,23.01,21.46,21.55,15.18,14.77,19.77,15.8,18.73,15.42,2.2,24.71,-2.89,-45.98
Other Income,0.24,0.38,0.43,0.5,0.37,0.42,0.31,0.47,1.14,0.18,0.19,0.21,0.21
Interest,0.01,0.0,0.0,0.01,0.03,0.03,0.02,0.01,0.0,0.03,0.05,0.2,0.08
Depreciation,1.07,1.14,1.21,1.49,0.79,1.38,2.71,1.55,1.39,0.97,0.99,0.9,1.09
Profit before tax,2.65,2.69,2.56,1.01,1.61,1.94,0.16,2.21,2.57,-0.6,3.66,-1.07,-1.76
Tax %,30.19,30.11,30.86,29.7,19.25,27.32,-50.0,18.1,28.4,-6.67,41.8,-5.61,
Net Profit,1.85,1.87,1.76,0.71,1.3,1.42,0.24,1.81,1.85,-0.64,2.14,-1.14,-1.86
EPS in Rs,1.68,1.7,1.6,0.64,1.18,1.29,0.22,1.64,1.68,-0.58,1.94,-1.04,-1.69
