,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,202.0,213.0,192.0,196.0,204.0,218.0,217.0,232.0,230.0,224.0,273.0,332.0,339
Expenses,192.0,199.0,178.0,182.0,195.0,205.0,205.0,224.0,218.0,211.0,258.0,313.0,319
Operating Profit,10.0,15.0,15.0,15.0,9.0,13.0,12.0,8.0,12.0,13.0,15.0,19.0,20
OPM %,5.0,7.0,8.0,7.0,5.0,6.0,6.0,3.0,5.0,6.0,5.0,6.0,6
Other Income,0.0,0.0,-5.0,-3.0,8.0,0.0,-1.0,1.0,3.0,1.0,4.0,5.0,1
Interest,9.0,8.0,4.0,6.0,6.0,6.0,7.0,6.0,6.0,4.0,4.0,5.0,5
Depreciation,5.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,5.0,5
Profit before tax,-3.0,1.0,2.0,3.0,8.0,5.0,1.0,-2.0,5.0,6.0,10.0,14.0,11
Tax %,36.0,11.0,118.0,46.0,29.0,33.0,-53.0,26.0,18.0,28.0,27.0,28.0,
Net Profit,-2.0,1.0,-0.0,2.0,6.0,3.0,2.0,-1.0,4.0,4.0,8.0,10.0,8
EPS in Rs,-4.4,2.61,-0.86,3.45,11.71,6.95,2.85,-2.62,7.67,8.12,13.59,18.59,13.96
