,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,442.0,550.0,734.0,828.0,816.0,852.0,910.0,1133.0,1203.0,1149.0,1201.0,1459.0,1557
Expenses,400.0,501.0,642.0,742.0,737.0,769.0,827.0,998.0,1078.0,1005.0,1007.0,1215.0,1287
Operating Profit,42.0,49.0,92.0,86.0,79.0,84.0,83.0,135.0,125.0,144.0,194.0,244.0,270
OPM %,10.0,9.0,12.0,10.0,10.0,10.0,9.0,12.0,10.0,12.0,16.0,17.0,17
Other Income,10.0,9.0,7.0,6.0,14.0,15.0,27.0,12.0,5.0,10.0,35.0,39.0,34
Interest,3.0,5.0,5.0,7.0,7.0,6.0,5.0,6.0,6.0,5.0,4.0,4.0,2
Depreciation,12.0,12.0,16.0,21.0,27.0,24.0,20.0,26.0,37.0,39.0,33.0,35.0,36
Profit before tax,38.0,41.0,78.0,64.0,58.0,69.0,84.0,115.0,88.0,109.0,192.0,243.0,266
Tax %,25.0,24.0,25.0,24.0,24.0,8.0,15.0,26.0,30.0,23.0,19.0,24.0,
Net Profit,28.0,31.0,58.0,49.0,45.0,64.0,72.0,84.0,62.0,84.0,155.0,185.0,207
EPS in Rs,4.53,6.12,8.26,7.33,7.6,11.06,10.87,12.64,10.81,13.53,26.71,32.05,35.60
