,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,712.0,708.0,624.0,623.0,588.0,490.0,539.0,524.0,521.0,506.0,657.0,1019.0,1003
Expenses,674.0,680.0,610.0,717.0,551.0,496.0,531.0,516.0,466.0,519.0,634.0,902.0,907
Operating Profit,38.0,27.0,14.0,-94.0,37.0,-6.0,8.0,8.0,55.0,-13.0,23.0,118.0,95
OPM %,5.0,4.0,2.0,-15.0,6.0,-1.0,1.0,2.0,11.0,-3.0,3.0,12.0,10
Other Income,48.0,23.0,19.0,11.0,27.0,58.0,38.0,36.0,20.0,12.0,53.0,11.0,33
Interest,41.0,37.0,44.0,31.0,40.0,34.0,26.0,27.0,20.0,27.0,25.0,13.0,13
Depreciation,18.0,21.0,19.0,22.0,15.0,16.0,14.0,13.0,15.0,12.0,11.0,12.0,13
Profit before tax,27.0,-7.0,-30.0,-136.0,8.0,3.0,5.0,4.0,40.0,-40.0,40.0,103.0,103
Tax %,44.0,-136.0,-45.0,-6.0,-16.0,55.0,7.0,-24.0,0.0,-1.0,11.0,4.0,
Net Profit,15.0,-17.0,-43.0,-145.0,9.0,1.0,5.0,5.0,40.0,-40.0,36.0,99.0,98
EPS in Rs,0.86,-1.07,-2.8,-9.17,0.53,0.12,0.33,0.38,2.22,-2.24,1.62,4.49,4.53
