,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,201.0,247.0,295.0,363.0,352.0,351.0,384.0,352.0,317.0,262.0,317.0,329.0,328
Expenses,164.0,203.0,241.0,302.0,278.0,269.0,303.0,278.0,250.0,208.0,264.0,271.0,268
Operating Profit,37.0,44.0,54.0,61.0,75.0,82.0,81.0,74.0,67.0,54.0,53.0,59.0,60
OPM %,18.0,18.0,18.0,17.0,21.0,23.0,21.0,21.0,21.0,21.0,17.0,18.0,18
Other Income,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,8.0,7.0,11.0,10.0,17
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,6.0,7.0,9.0,9.0,11.0,12.0,15.0,17.0,18.0,18.0,16.0,14.0,13
Profit before tax,32.0,39.0,45.0,54.0,65.0,73.0,67.0,59.0,56.0,43.0,48.0,54.0,65
Tax %,29.0,27.0,27.0,28.0,31.0,33.0,34.0,34.0,19.0,25.0,26.0,25.0,
Net Profit,23.0,28.0,33.0,38.0,45.0,49.0,45.0,39.0,45.0,32.0,35.0,41.0,49
EPS in Rs,18.96,23.54,27.09,31.97,37.62,40.5,37.21,32.71,37.72,26.91,29.44,33.97,40.55
