,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,237.0,270.0,422.0,568.0,355.0,591.0,924.0,1068.0,739.0,748.0,1098.0,1262.0,1153
Expenses,225.0,258.0,406.0,544.0,341.0,571.0,889.0,1026.0,687.0,690.0,1013.0,1177.0,1085
Operating Profit,12.0,12.0,16.0,24.0,14.0,20.0,35.0,42.0,52.0,59.0,85.0,86.0,68
OPM %,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,7.0,8.0,8.0,7.0,6
Other Income,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,13.0,5.0,37.0,12.0,24
Interest,7.0,7.0,7.0,14.0,9.0,10.0,15.0,16.0,14.0,12.0,13.0,19.0,21
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4
Profit before tax,4.0,4.0,7.0,8.0,3.0,8.0,18.0,25.0,48.0,49.0,106.0,75.0,67
Tax %,33.0,33.0,33.0,42.0,34.0,34.0,35.0,35.0,24.0,25.0,26.0,28.0,
Net Profit,2.0,3.0,5.0,5.0,2.0,6.0,12.0,16.0,36.0,37.0,79.0,54.0,48
EPS in Rs,0.43,0.5,0.88,0.83,0.37,1.01,2.12,2.94,6.55,6.2,13.14,8.93,7.95
