,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1412.0,1766.0,1927.0,1979.0,2036.0,2310.0,2549.0,2546.0,2640.0,2038.0,2418.0,4030.0,4565
Expenses,1342.0,1680.0,1838.0,1889.0,1916.0,2159.0,2373.0,2447.0,2525.0,1967.0,2333.0,3912.0,4431
Operating Profit,70.0,87.0,89.0,90.0,120.0,152.0,175.0,99.0,115.0,71.0,85.0,117.0,134
OPM %,5.0,5.0,5.0,5.0,6.0,7.0,7.0,4.0,4.0,4.0,4.0,3.0,3
Other Income,0.0,0.0,1.0,1.0,1.0,1.0,1.0,9.0,5.0,6.0,3.0,8.0,5
Interest,23.0,35.0,42.0,47.0,46.0,51.0,46.0,47.0,43.0,33.0,24.0,24.0,27
Depreciation,3.0,5.0,6.0,9.0,10.0,11.0,14.0,15.0,25.0,24.0,17.0,16.0,16
Profit before tax,45.0,48.0,42.0,35.0,65.0,90.0,116.0,46.0,51.0,20.0,46.0,84.0,96
Tax %,31.0,33.0,32.0,35.0,37.0,35.0,36.0,29.0,22.0,31.0,25.0,25.0,
Net Profit,31.0,32.0,29.0,23.0,41.0,59.0,74.0,33.0,40.0,14.0,34.0,63.0,71
EPS in Rs,14.71,15.03,13.13,10.32,18.62,25.72,32.29,14.33,17.45,6.06,15.02,27.59,31.07
