,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.34,1.32,2.13,1.87,1.67,3.99,7.53,10.23,8.52,6.0,11.35,17.0,21.23
Expenses,1.37,1.32,1.97,1.78,1.68,3.75,6.68,9.59,7.76,5.38,9.87,15.94,19.46
Operating Profit,-0.03,0.0,0.16,0.09,-0.01,0.24,0.85,0.64,0.76,0.62,1.48,1.06,1.77
OPM %,-2.24,0.0,7.51,4.81,-0.6,6.02,11.29,6.26,8.92,10.33,13.04,6.24,8.34
Other Income,1.08,1.33,0.18,0.29,0.0,3.92,0.45,0.53,0.61,0.88,0.64,0.34,1.10
Interest,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.07,0.13,0.07,0.05,0.08,0.06
Depreciation,0.35,0.31,0.27,0.0,0.1,0.1,0.15,0.21,0.3,0.33,0.47,0.53,0.64
Profit before tax,0.7,1.02,0.07,0.38,-0.11,4.0,1.08,0.89,0.94,1.1,1.6,0.79,2.17
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,0.7,1.02,0.07,0.38,-0.11,3.99,1.08,0.89,0.94,1.11,1.6,0.79,2.28
EPS in Rs,0.4,0.58,0.04,0.22,-0.06,2.28,0.62,0.51,0.54,0.64,0.92,0.45,1.30
