,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,228.0,282.0,360.0,444.0,447.0,410.0,341.0,320.0,281.0,322.0,394.0,367.0,415
Expenses,227.0,284.0,356.0,438.0,440.0,401.0,330.0,310.0,307.0,297.0,382.0,360.0,397
Operating Profit,1.0,-2.0,4.0,6.0,7.0,9.0,11.0,10.0,-26.0,25.0,11.0,7.0,17
OPM %,0.0,-1.0,1.0,1.0,2.0,2.0,3.0,3.0,-9.0,8.0,3.0,2.0,4
Other Income,2.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,3.0,1.0,2
Interest,0.0,1.0,1.0,3.0,5.0,6.0,3.0,2.0,1.0,2.0,2.0,2.0,2
Depreciation,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,1.0,-3.0,1.0,1.0,0.0,2.0,5.0,6.0,-29.0,22.0,10.0,4.0,15
Tax %,33.0,-2.0,27.0,-51.0,-53.0,35.0,26.0,34.0,26.0,42.0,-3.0,-3.0,
Net Profit,1.0,-3.0,1.0,1.0,1.0,1.0,4.0,4.0,-22.0,13.0,10.0,4.0,12
EPS in Rs,2.11,-7.41,1.98,2.56,1.77,2.58,10.6,10.73,-56.73,33.18,27.14,9.44,32.14
