,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,421.0,458.0,540.0,605.0,940.0,1203.0,1431.0,1590.0,1563.0,1641.0,1840.0,2752.0,2780
Expenses,353.0,380.0,447.0,508.0,784.0,999.0,1194.0,1357.0,1344.0,1404.0,1580.0,2439.0,2470
Operating Profit,68.0,78.0,93.0,97.0,156.0,204.0,237.0,233.0,219.0,237.0,260.0,313.0,309
OPM %,16.0,17.0,17.0,16.0,17.0,17.0,17.0,15.0,14.0,14.0,14.0,11.0,11
Other Income,4.0,8.0,4.0,4.0,10.0,18.0,21.0,38.0,-5.0,34.0,48.0,38.0,42
Interest,10.0,11.0,14.0,17.0,26.0,30.0,27.0,25.0,23.0,19.0,15.0,36.0,47
Depreciation,7.0,8.0,8.0,9.0,16.0,27.0,37.0,41.0,58.0,57.0,59.0,95.0,98
Profit before tax,55.0,67.0,74.0,75.0,123.0,164.0,193.0,205.0,133.0,194.0,235.0,220.0,206
Tax %,27.0,29.0,32.0,33.0,35.0,31.0,28.0,35.0,22.0,27.0,26.0,31.0,
Net Profit,40.0,47.0,51.0,50.0,80.0,114.0,138.0,134.0,104.0,143.0,173.0,152.0,147
EPS in Rs,3.32,3.93,4.23,4.19,5.48,8.66,9.9,9.57,7.43,10.2,12.51,10.99,10.61
