,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1019.0,1414.0,1736.0,2093.0,2438.0,2583.0,3018.0,3563.0,3927.0,3312.0,4396.0,5158.0,5305
Expenses,828.0,1171.0,1486.0,1836.0,2173.0,2339.0,2576.0,2961.0,3045.0,2532.0,3290.0,4022.0,4288
Operating Profit,191.0,243.0,250.0,256.0,265.0,245.0,442.0,603.0,883.0,780.0,1106.0,1136.0,1017
OPM %,19.0,17.0,14.0,12.0,11.0,9.0,15.0,17.0,22.0,24.0,25.0,22.0,19
Other Income,-1.0,6.0,9.0,6.0,10.0,-1.0,21.0,44.0,38.0,64.0,26.0,40.0,81
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,163.0,176.0,201.0,216
Depreciation,38.0,56.0,79.0,101.0,128.0,155.0,160.0,157.0,352.0,375.0,393.0,486.0,542
Profit before tax,152.0,194.0,180.0,161.0,147.0,88.0,303.0,490.0,403.0,306.0,563.0,489.0,340
Tax %,32.0,32.0,34.0,31.0,34.0,35.0,35.0,35.0,31.0,25.0,26.0,28.0,
Net Profit,103.0,131.0,118.0,111.0,97.0,58.0,196.0,318.0,279.0,231.0,418.0,353.0,235
EPS in Rs,1.59,2.01,1.81,1.69,1.47,0.88,2.97,4.85,4.24,3.51,6.37,5.35,3.56
