,Mar 2011,Mar 2012,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,33.33,35.11,38.85,37.62,28.45,13.49,13.71,18.86,11.83,5.7,4.72,-0.00,0.0
Expenses,30.24,31.28,38.15,35.47,27.57,12.61,14.62,18.37,11.32,6.78,23.04,0.30,0.28
Operating Profit,3.09,3.83,0.7,2.15,0.88,0.88,-0.91,0.49,0.51,-1.08,-18.32,-0.30,-0.28
OPM %,9.27,10.91,1.8,5.72,3.09,6.52,-6.64,2.6,4.31,-18.95,-388.14,,
Other Income,0.01,0.01,0.17,-0.66,0.21,0.11,1.59,0.02,-0.1,0.01,-0.45,-0.00,0.0
Interest,0.85,1.16,1.51,0.27,0.08,0.02,0.01,-0.0,-0.0,-0.0,-0.0,-0.00,0.0
Depreciation,0.18,0.17,1.35,1.75,1.0,0.74,0.58,0.46,0.37,0.31,0.19,0.11,0.09
Profit before tax,2.07,2.51,-1.99,-0.53,0.01,0.23,0.09,0.05,0.04,-1.38,-18.96,-0.41,-0.37
Tax %,16.43,19.52,-3.52,13.21,-500.0,26.09,33.33,20.0,50.0,0.72,-0.0,-0.00,
Net Profit,1.73,2.02,-2.05,-0.45,0.06,0.16,0.07,0.03,0.02,-1.37,-18.96,-0.41,-0.38
EPS in Rs,,,-2.23,-0.49,0.07,0.17,0.08,0.03,0.02,-1.49,-20.61,-0.45,-0.42
