,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,748.0,801.0,677.0,507.0,311.0,359.0,385.0,452.0,316.0,285.0,568.0,650.0,613
Expenses,672.0,743.0,655.0,512.0,312.0,354.0,388.0,445.0,329.0,276.0,522.0,611.0,571
Operating Profit,76.0,58.0,22.0,-5.0,-1.0,6.0,-3.0,7.0,-13.0,9.0,46.0,39.0,42
OPM %,10.0,7.0,3.0,-1.0,-0.0,2.0,-1.0,2.0,-4.0,3.0,8.0,6.0,7
Other Income,23.0,11.0,-1.0,9.0,14.0,-30.0,10.0,46.0,-1.0,2.0,7.0,12.0,-3
Interest,31.0,37.0,34.0,32.0,27.0,37.0,37.0,38.0,31.0,32.0,26.0,22.0,22
Depreciation,21.0,23.0,25.0,28.0,25.0,23.0,22.0,21.0,21.0,20.0,20.0,18.0,15
Profit before tax,47.0,9.0,-38.0,-56.0,-39.0,-84.0,-52.0,-5.0,-66.0,-42.0,8.0,11.0,3
Tax %,16.0,-22.0,-5.0,-2.0,-0.0,15.0,-0.0,-1.0,0.0,0.0,0.0,0.0,
Net Profit,39.0,11.0,-40.0,-57.0,-39.0,-72.0,-52.0,-5.0,-66.0,-42.0,8.0,11.0,3
EPS in Rs,32.51,8.91,-32.36,-46.12,-29.5,-44.86,-24.94,-1.83,-24.43,-13.53,2.03,2.71,0.99
