,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.58,0.63,0.00,1.72,25.07,38.15,40.05,34.94,7.09,0.00,0.00,0.00,0.0
Expenses,0.08,0.06,0.04,1.01,24.38,46.9,36.44,34.02,12.82,3.40,2.02,0.23,0.1
Operating Profit,0.5,0.57,-0.04,0.71,0.69,-8.75,3.61,0.92,-5.73,-3.40,-2.02,-0.23,-0.1
OPM %,86.21,90.48,,41.28,2.75,-22.94,9.01,2.63,-80.82,,,,
Other Income,0.0,0.0,0.65,0.0,0.14,3.11,-0.24,-0.13,1.43,3.50,1.45,0.00,0.4
Interest,0.0,0.0,0.00,0.19,0.1,0.26,0.84,0.28,0.21,0.18,0.03,0.00,0.0
Depreciation,0.0,0.0,0.00,0.02,0.12,0.12,0.14,0.24,0.16,0.11,0.08,0.05,0.04
Profit before tax,0.5,0.57,0.61,0.5,0.61,-6.02,2.39,0.27,-4.67,-0.19,-0.68,-0.28,0.26
Tax %,34.0,75.44,31.15,40.0,19.67,-8.31,20.5,40.74,0.43,5.26,0.00,0.00,
Net Profit,0.32,0.14,0.42,0.3,0.49,-6.52,1.9,0.16,-4.66,-0.18,-0.67,-0.29,0.24
EPS in Rs,0.66,0.29,0.86,0.61,1.0,-13.36,3.89,0.33,-9.55,-0.37,-1.37,-0.59,0.5
