,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,25.0,25.0,50.0,41.0,37.0,47.0,52.0,67.0,56.0,70.0,120.0,109.0,61
Expenses,18.0,19.0,38.0,31.0,30.0,35.0,40.0,49.0,42.0,50.0,81.0,76.0,50
Operating Profit,7.0,6.0,12.0,9.0,7.0,12.0,12.0,18.0,14.0,21.0,39.0,33.0,12
OPM %,27.0,23.0,24.0,23.0,18.0,25.0,24.0,27.0,24.0,29.0,32.0,31.0,19
Other Income,0.0,0.0,1.0,1.0,2.0,5.0,6.0,1.0,-5.0,10.0,10.0,2.0,26
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4
Profit before tax,5.0,5.0,11.0,9.0,6.0,15.0,16.0,17.0,6.0,28.0,46.0,32.0,34
Tax %,34.0,33.0,33.0,33.0,24.0,28.0,21.0,28.0,51.0,18.0,23.0,26.0,
Net Profit,4.0,3.0,7.0,6.0,5.0,11.0,13.0,12.0,3.0,23.0,36.0,23.0,29
EPS in Rs,11.87,11.1,24.67,19.23,16.33,36.5,43.1,40.37,10.3,77.13,118.7,78.1,98.07
