,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.26,0.32,0.4,0.42,0.39,0.36,0.3,0.28,0.22,0.2,0.2,0.22,0.0
Expenses,0.25,0.42,0.15,0.17,0.19,0.2,0.19,0.3,0.27,0.22,0.22,0.21,0.23
Operating Profit,0.01,-0.1,0.25,0.25,0.2,0.16,0.11,-0.02,-0.05,-0.02,-0.02,0.01,-0.23
OPM %,3.85,-31.25,62.5,59.52,51.28,44.44,36.67,-7.14,-22.73,-10.0,-10.0,4.55,
Other Income,0.0,0.0,0.0,0.0,0.0,0.01,0.0,-0.23,0.0,0.01,0.0,0.00,0.21
Interest,0.0,0.0,0.01,0.12,0.08,0.06,0.02,0.02,0.0,0.0,0.0,0.01,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0
Profit before tax,0.01,-0.1,0.24,0.13,0.12,0.11,0.09,-0.27,-0.05,-0.01,-0.02,0.00,-0.02
Tax %,0.0,-50.0,33.33,30.77,25.0,27.27,33.33,0.0,0.0,0.0,0.0,,
Net Profit,0.01,-0.15,0.17,0.09,0.08,0.08,0.06,-0.27,-0.05,-0.01,-0.02,0.00,-0.02
EPS in Rs,0.03,-0.49,0.56,0.29,0.26,0.26,0.2,-0.88,-0.16,-0.03,-0.07,0.00,-0.06
