,Mar 2011,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.04,0.2,0.18,0.74,-0.03,1.3,15.54,4.69,9.64,23.22,50.82,30.75,29.79
Expenses,0.11,0.08,0.09,0.8,0.25,0.14,14.5,3.87,9.08,22.62,46.22,28.78,26.50
Operating Profit,-0.07,0.12,0.09,-0.06,-0.28,1.16,1.04,0.82,0.56,0.6,4.6,1.97,3.29
OPM %,-175.0,60.0,50.0,-8.11,,89.23,6.69,17.48,5.81,2.58,9.05,6.41,11.04
Other Income,0.15,0.16,0.15,0.14,0.15,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.12,0.1,0.0,0.0,0.00
Depreciation,0.02,0.01,0.01,0.0,0.06,0.06,0.06,0.06,0.05,0.05,0.05,0.05,0.04
Profit before tax,0.06,0.27,0.23,0.08,-0.19,1.43,0.98,0.76,0.39,0.45,4.55,1.92,3.25
Tax %,16.67,3.7,4.35,-12.5,57.89,22.38,13.27,19.74,12.82,0.0,23.96,26.04,
Net Profit,0.05,0.26,0.22,0.08,-0.08,1.11,0.86,0.61,0.34,0.45,3.46,1.41,2.40
EPS in Rs,0.02,0.09,0.07,0.03,-0.03,0.37,0.29,0.2,0.11,0.15,1.15,0.47,0.80
