,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,155.0,213.0,236.0,197.0,234.0,233.0,306.0,402.0,191.0,215.0,226.0,376.0,380
Expenses,107.0,146.0,173.0,174.0,197.0,163.0,162.0,175.0,166.0,170.0,209.0,319.0,318
Operating Profit,48.0,67.0,63.0,22.0,36.0,70.0,144.0,227.0,26.0,45.0,17.0,57.0,62
OPM %,31.0,32.0,27.0,11.0,16.0,30.0,47.0,56.0,13.0,21.0,8.0,15.0,16
Other Income,2.0,5.0,7.0,6.0,7.0,-2.0,12.0,19.0,18.0,-3.0,17.0,25.0,9
Interest,0.0,0.0,0.0,5.0,5.0,2.0,1.0,1.0,3.0,13.0,9.0,6.0,5
Depreciation,10.0,11.0,10.0,7.0,9.0,9.0,9.0,9.0,11.0,18.0,17.0,19.0,19
Profit before tax,39.0,61.0,60.0,17.0,29.0,58.0,147.0,236.0,30.0,12.0,8.0,57.0,47
Tax %,29.0,34.0,33.0,60.0,37.0,33.0,35.0,35.0,39.0,-72.0,32.0,25.0,
Net Profit,28.0,40.0,40.0,7.0,18.0,39.0,96.0,154.0,18.0,21.0,5.0,43.0,35
EPS in Rs,48.88,70.28,70.07,11.72,32.37,67.79,168.14,269.82,31.44,37.16,9.53,74.58,62.16
