,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,47.0,50.0,62.0,75.0,75.0,66.0,72.0,74.0,62.0,61.0,69.0,52.0,44
Expenses,52.0,60.0,75.0,85.0,76.0,75.0,81.0,85.0,72.0,67.0,81.0,66.0,53
Operating Profit,-5.0,-10.0,-13.0,-11.0,-1.0,-9.0,-10.0,-11.0,-9.0,-6.0,-12.0,-13.0,-10
OPM %,-11.0,-21.0,-21.0,-14.0,-1.0,-14.0,-14.0,-16.0,-15.0,-9.0,-17.0,-26.0,-22
Other Income,13.0,-0.0,0.0,-0.0,0.0,12.0,8.0,22.0,8.0,13.0,63.0,19.0,241
Interest,15.0,15.0,11.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,3
Depreciation,8.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1
Profit before tax,-15.0,-33.0,-32.0,-15.0,-6.0,-3.0,-7.0,4.0,-7.0,2.0,47.0,0.0,228
Tax %,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Net Profit,-15.0,-33.0,-32.0,-15.0,-6.0,-3.0,-7.0,4.0,-7.0,2.0,47.0,0.0,228
EPS in Rs,-12.41,-27.31,-26.64,-12.64,-5.31,-2.36,-5.79,3.65,-5.7,1.66,39.06,0.16,188.63
