,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,435.0,441.0,473.0,443.0,407.0,542.0,564.0,471.0,273.0,266.0,190.0,319.0,323
Expenses,211.0,126.0,174.0,117.0,58.0,174.0,526.0,314.0,113.0,283.0,250.0,230.0,235
Operating Profit,224.0,315.0,300.0,326.0,348.0,368.0,39.0,156.0,160.0,-17.0,-60.0,89.0,88
OPM %,52.0,71.0,63.0,74.0,86.0,68.0,7.0,33.0,59.0,-6.0,-31.0,28.0,27
Other Income,152.0,125.0,73.0,98.0,32.0,33.0,291.0,65.0,-45.0,-4.0,24.0,2.0,18
Interest,349.0,435.0,357.0,403.0,383.0,424.0,351.0,218.0,139.0,105.0,87.0,94.0,86
Depreciation,22.0,11.0,10.0,10.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3
Profit before tax,5.0,-5.0,7.0,11.0,-7.0,-26.0,-25.0,-0.0,-29.0,-130.0,-127.0,-7.0,16
Tax %,-291.0,48.0,-225.0,87.0,35.0,-22.0,9.0,-3713.0,-59.0,0.0,-3.0,486.0,
Net Profit,24.0,-2.0,23.0,0.0,-25.0,-41.0,-26.0,-16.0,-61.0,-122.0,-128.0,30.0,20
EPS in Rs,3.26,-0.29,3.15,0.1,-3.32,-5.6,-3.6,-2.07,-8.33,-16.72,-17.65,4.0,2.31
