,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,334.0,400.0,455.0,484.0,511.0,545.0,568.0,627.0,587.0,555.0,699.0,751.0,790
Expenses,302.0,368.0,408.0,433.0,452.0,481.0,513.0,567.0,519.0,487.0,637.0,701.0,737
Operating Profit,32.0,31.0,47.0,51.0,59.0,64.0,55.0,60.0,67.0,69.0,62.0,50.0,53
OPM %,10.0,8.0,10.0,10.0,12.0,12.0,10.0,10.0,12.0,12.0,9.0,7.0,7
Other Income,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,6.0,5.0,4
Interest,4.0,6.0,6.0,4.0,4.0,8.0,8.0,8.0,1.0,3.0,3.0,2.0,2
Depreciation,4.0,4.0,4.0,6.0,6.0,11.0,12.0,12.0,17.0,16.0,16.0,16.0,16
Profit before tax,24.0,23.0,41.0,43.0,52.0,46.0,38.0,42.0,52.0,53.0,49.0,36.0,40
Tax %,30.0,33.0,33.0,30.0,27.0,30.0,28.0,25.0,28.0,30.0,25.0,26.0,
Net Profit,17.0,15.0,27.0,30.0,38.0,33.0,27.0,31.0,37.0,37.0,37.0,27.0,30
EPS in Rs,6.43,5.91,10.48,11.56,14.49,12.58,10.51,11.99,14.31,14.37,14.12,10.33,11.48
