,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.62,3.18,8.38,10.65,15.73,10.2,32.53,57.37,3.65,3.81,8.88,24.48,35.06
Expenses,3.57,2.73,7.37,8.84,14.63,9.23,31.71,56.24,3.02,3.12,7.93,21.52,27.43
Operating Profit,0.05,0.45,1.01,1.81,1.1,0.97,0.82,1.13,0.63,0.69,0.95,2.96,7.63
OPM %,1.38,14.15,12.05,17.0,6.99,9.51,2.52,1.97,17.26,18.11,10.7,12.09,21.76
Other Income,-0.26,-0.0,-0.0,0.01,0.03,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01,0.00
Interest,0.02,-0.0,-0.0,0.01,0.05,0.05,0.04,0.06,-0.0,-0.0,0.16,1.27,1.62
Depreciation,-0.00,-0.0,-0.0,-0.0,0.02,0.03,0.04,0.04,0.03,0.03,0.04,0.02,0.02
Profit before tax,-0.23,0.45,1.01,1.81,1.06,0.89,0.74,1.03,0.6,0.66,0.75,1.68,5.99
Tax %,-4.35,31.11,30.69,35.36,33.02,33.71,28.38,28.16,26.67,25.76,25.33,25.0,
Net Profit,-0.24,0.31,0.7,1.16,0.71,0.6,0.53,0.73,0.45,0.48,0.56,1.26,5.64
EPS in Rs,,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.02,0.03,0.15
