,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,138.0,122.0,97.0,62.0,42.0,32.0,37.0,38.0,45.0,57.0,70.0,129.0,133
Expenses,110.0,102.0,87.0,55.0,45.0,18.0,28.0,29.0,35.0,53.0,63.0,109.0,105
Operating Profit,28.0,20.0,11.0,7.0,-3.0,14.0,9.0,8.0,10.0,5.0,7.0,20.0,27
OPM %,20.0,16.0,11.0,11.0,-7.0,43.0,24.0,22.0,22.0,8.0,9.0,15.0,21
Other Income,1.0,0.0,1.0,3.0,8.0,0.0,-0.0,1.0,0.0,3.0,3.0,13.0,11
Interest,10.0,6.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,1.0,2.0,13.0,14
Depreciation,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3
Profit before tax,18.0,14.0,6.0,5.0,-0.0,8.0,5.0,5.0,8.0,6.0,7.0,20.0,21
Tax %,25.0,28.0,36.0,37.0,-2329.0,24.0,24.0,33.0,24.0,36.0,30.0,17.0,
Net Profit,14.0,10.0,4.0,3.0,-1.0,6.0,4.0,3.0,6.0,4.0,5.0,17.0,18
EPS in Rs,12.24,5.57,2.08,1.97,0.36,3.66,2.18,1.86,3.44,2.31,2.95,9.77,10.49
